Date,Year,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
1/12/2012,2012,3098,767,2716,2900
1/13/2012,2012,3098,751,2728,2889
1/14/2012,2012,3098,734,2739,2879
1/15/2012,2012,3098,717,2745,2869
1/16/2012,2012,3098,700,2751,2859
1/17/2012,2012,3098,682,2757,2849
1/18/2012,2012,3098,665,2763,2839
1/19/2012,2012,3095,646,2769,2829
1/20/2012,2012,3095,625,2776,2819
1/21/2012,2012,3093,605,2782,2809
1/22/2012,2012,3090,586,2790,2799
1/23/2012,2012,3090,569,2796,2789
1/24/2012,2012,3087,561,2794,2779
1/25/2012,2012,3085,553,2792,2769
1/26/2012,2012,3081,546,2790,2759
1/27/2012,2012,3077,538,2788,2749
1/28/2012,2012,3073,529,2784,2739
1/29/2012,2012,3064,520,2780,2729
1/30/2012,2012,3058,511,2775,2719
1/31/2012,2012,3054,503,2773,2729
2/1/2012,2012,3048,495,2771,2719
2/2/2012,2012,3041,490,2769,2709
2/3/2012,2012,3038,486,2763,2698
2/4/2012,2012,3031,480,2755,2686
2/5/2012,2012,3025,475,2749,2673
2/6/2012,2012,3018,467,2743,2660
2/7/2012,2012,3012,462,2739,2648
2/8/2012,2012,3005,457,2732,2636
2/9/2012,2012,2999,450,2724,2624
2/10/2012,2012,2992,442,2716,2612
2/11/2012,2012,2986,434,2711,2603
2/12/2012,2012,2979,426,2705,2591
2/13/2012,2012,2973,420,2699,2579
2/14/2012,2012,2966,412,2692,2567
2/15/2012,2012,2963,405,2686,2555
2/16/2012,2012,2957,398,2678,2547
2/17/2012,2012,2953,392,2671,2539
2/18/2012,2012,2947,385,2665,2530
2/19/2012,2012,2940,377,2659,2518
2/20/2012,2012,2934,371,2653,2506
2/21/2012,2012,2928,364,2646,2494
2/22/2012,2012,2921,357,2638,2482
2/23/2012,2012,2915,351,2630,2473
2/24/2012,2012,2908,344,2622,2465
2/25/2012,2012,2902,336,2613,2453
2/26/2012,2012,2896,328,2607,2441
2/27/2012,2012,2889,320,2599,2428
2/28/2012,2012,2880,314,2591,2416
2/29/2012,2012,2870,307,2581,2403
3/1/2012,2012,2858,300,2572,2390
3/2/2012,2012,2845,295,2563,2377
3/3/2012,2012,2832,288,2555,2364
3/4/2012,2012,2820,282,2546,2351
3/5/2012,2012,2807,275,2536,2338
3/6/2012,2012,2798,268,2528,2325
3/7/2012,2012,2789,264,2520,2312
3/8/2012,2012,2779,257,2513,2299
3/9/2012,2012,2770,250,2501,2289
3/10/2012,2012,2761,244,2491,2280
3/11/2012,2012,2752,238,2481,2271
3/12/2012,2012,2742,231,2473,2262
3/13/2012,2012,2733,225,2467,2252
3/14/2012,2012,2724,218,2457,2238
3/15/2012,2012,2715,212,2448,2225
3/16/2012,2012,2706,205,2442,2211
3/17/2012,2012,2696,198,2434,2199
3/18/2012,2012,2687,191,2428,2186
3/19/2012,2012,2678,184,2422,2172
3/20/2012,2012,2669,178,2415,2159
3/21/2012,2012,2660,171,2409,2146
3/22/2012,2012,2651,164,2401,2132
3/23/2012,2012,2645,157,2394,2118
3/24/2012,2012,2636,152,2384,2104
3/25/2012,2012,2630,146,2373,2089
3/26/2012,2012,2621,140,2361,2075
3/27/2012,2012,2615,134,2349,2061
3/28/2012,2012,2606,128,2337,2047
3/29/2012,2012,2600,122,2326,2032
3/30/2012,2012,2592,114,2315,2018
3/31/2012,2012,2586,107,2302,2004
4/1/2012,2012,2577,102,2290,1989
4/2/2012,2012,2571,98,2276,1974
4/3/2012,2012,2562,95,2259,1960
4/4/2012,2012,2556,93,2243,1945
4/5/2012,2012,2547,92,2223,1930
4/6/2012,2012,2542,91,2203,1915
4/7/2012,2012,2533,90,2187,1900
4/8/2012,2012,2527,89,2171,1885
4/9/2012,2012,2521,89,2159,1871
4/10/2012,2012,2513,88,2144,1856
4/11/2012,2012,2507,88,2129,1842
4/12/2012,2012,2501,88,2113,1828
4/13/2012,2012,2495,88,2097,1814
4/14/2012,2012,2489,88,2082,1800
4/15/2012,2012,2481,88,2066,1786
4/16/2012,2012,2475,87,2051,1772
4/17/2012,2012,2467,87,2035,1758
4/18/2012,2012,2458,87,2020,1743
4/19/2012,2012,2452,87,2004,1728
4/20/2012,2012,2444,87,1989,1714
4/21/2012,2012,2438,87,1974,1700
4/22/2012,2012,2429,87,1958,1686
4/23/2012,2012,2421,86,1942,1672
4/24/2012,2012,2412,86,1926,1660
4/25/2012,2012,2401,86,1911,1649
4/26/2012,2012,2390,86,1896,1636
4/27/2012,2012,2379,86,1881,1624
4/28/2012,2012,2367,86,1865,1611
4/29/2012,2012,2356,86,1850,1598
4/30/2012,2012,2356,86,1835,1586
5/1/2012,2012,2348,86,1820,1574
5/2/2012,2012,2337,85,1805,1561
5/3/2012,2012,2326,85,1790,1550
5/4/2012,2012,2317,85,1774,1539
5/5/2012,2012,2306,85,1759,1528
5/6/2012,2012,2295,85,1745,1515
5/7/2012,2012,2285,85,1730,1502
5/8/2012,2012,2274,84,1714,1489
5/9/2012,2012,2263,84,1698,1476
5/10/2012,2012,2252,84,1682,1463
5/11/2012,2012,2244,84,1666,1450
5/12/2012,2012,2233,84,1649,1437
5/13/2012,2012,2225,84,1633,1424
5/14/2012,2012,2217,83,1617,1411
5/15/2012,2012,2209,83,1600,1398
5/16/2012,2012,2198,83,1584,1385
5/17/2012,2012,2190,83,1567,1372
5/18/2012,2012,2190,83,1550,1359
5/19/2012,2012,2182,83,1534,1346
5/20/2012,2012,2174,83,1518,1333
5/21/2012,2012,2166,83,1501,1320
5/22/2012,2012,2158,83,1485,1307
5/23/2012,2012,2150,83,1468,1294
5/24/2012,2012,2142,83,1451,1281
5/25/2012,2012,2134,83,1434,1268
5/26/2012,2012,2127,83,1418,1255
5/27/2012,2012,2119,83,1402,1242
5/28/2012,2012,2111,83,1386,1229
5/29/2012,2012,2103,83,1369,1216
5/30/2012,2012,2095,83,1352,1203
5/31/2012,2012,2087,83,1335,1190
6/1/2012,2012,2080,83,1319,1177
6/2/2012,2012,2072,83,1302,1164
6/3/2012,2012,2064,83,1285,1151
6/4/2012,2012,2056,83,1269,1138
6/5/2012,2012,2049,83,1252,1125
6/6/2012,2012,2041,83,1235,1112
6/7/2012,2012,2036,83,1219,1099
6/8/2012,2012,2031,83,1202,1086
6/9/2012,2012,2023,83,1185,1073
6/10/2012,2012,2016,83,1169,1060
6/11/2012,2012,2008,83,1152,1046
6/12/2012,2012,2000,83,1135,1032
6/13/2012,2012,1993,83,1117,1019
6/14/2012,2012,1988,83,1100,1005
6/15/2012,2012,1990,83,1083,991
6/16/2012,2012,1995,83,1067,978
6/17/2012,2012,1998,83,1051,964
6/18/2012,2012,1985,83,1035,950
6/19/2012,2012,1975,83,1034,936
6/20/2012,2012,1950,83,1044,922
6/21/2012,2012,1931,83,1054,908
6/22/2012,2012,1906,83,1059,893
6/23/2012,2012,1882,83,1073,878
6/24/2012,2012,1857,83,1087,864
6/25/2012,2012,1833,83,1100,849
6/26/2012,2012,1810,83,1115,834
6/27/2012,2012,1788,83,1128,819
6/28/2012,2012,1767,83,1131,804
6/29/2012,2012,1742,85,1152,789
6/30/2012,2012,1721,85,1170,774
7/1/2012,2012,1705,85,1201,759
7/2/2012,2012,1675,85,1221,744
7/3/2012,2012,1635,85,1231,744
7/4/2012,2012,1595,85,1237,753
7/5/2012,2012,1557,85,1244,761
7/6/2012,2012,1518,85,1248,770
7/7/2012,2012,1481,85,1251,780
7/8/2012,2012,1444,85,1253,790
7/9/2012,2012,1408,85,1257,800
7/10/2012,2012,1371,85,1262,810
7/11/2012,2012,1497,85,1266,820
7/12/2012,2012,1469,85,1270,831
7/13/2012,2012,1430,85,1274,841
7/14/2012,2012,1396,85,1278,871
7/15/2012,2012,1424,85,1288,892
7/16/2012,2012,1418,85,1294,903
7/17/2012,2012,1385,85,1308,914
7/18/2012,2012,1373,85,1318,956
7/19/2012,2012,1342,85,1327,985
7/20/2012,2012,1310,85,1331,996
7/21/2012,2012,1279,85,1335,1007
7/22/2012,2012,1248,85,1339,1018
7/23/2012,2012,1216,85,1344,1029
7/24/2012,2012,1185,85,1348,1040
7/25/2012,2012,1155,85,1352,1051
7/26/2012,2012,1128,85,1356,1061
7/27/2012,2012,1095,85,1361,1071
7/28/2012,2012,1062,85,1365,1082
7/29/2012,2012,1032,85,1370,1092
7/30/2012,2012,1001,85,1373,1103
7/31/2012,2012,969,85,1375,1112
8/1/2012,2012,940,85,1378,1123
8/2/2012,2012,914,85,1378,1133
8/3/2012,2012,888,85,1378,1144
8/4/2012,2012,888,85,1378,1155
8/5/2012,2012,863,85,1378,1166
8/6/2012,2012,839,85,1378,1177
8/7/2012,2012,819,85,1378,1188
8/8/2012,2012,799,85,1378,1200
8/9/2012,2012,909,85,1378,1208
8/10/2012,2012,909,85,1380,1215
8/11/2012,2012,888,85,1381,1220
8/12/2012,2012,868,85,1381,1226
8/13/2012,2012,849,85,1381,1231
8/14/2012,2012,837,85,1381,1259
8/15/2012,2012,832,85,1384,1274
8/16/2012,2012,832,85,1384,1283
8/17/2012,2012,825,85,1384,1289
8/18/2012,2012,804,85,1389,1302
8/19/2012,2012,782,85,1389,1308
8/20/2012,2012,760,85,1389,1314
8/21/2012,2012,734,85,1389,1319
8/22/2012,2012,707,85,1389,1323
8/23/2012,2012,683,85,1389,1329
8/24/2012,2012,661,85,1387,1335
8/25/2012,2012,636,85,1386,1340
8/26/2012,2012,689,85,1389,1365
8/27/2012,2012,664,85,1387,1375
8/28/2012,2012,637,85,1386,1381
8/29/2012,2012,644,85,1384,1387
8/30/2012,2012,617,85,1381,1393
8/31/2012,2012,635,85,1378,1399
9/1/2012,2012,614,85,1375,1404
9/2/2012,2012,595,85,1373,1409
9/3/2012,2012,606,85,1378,1425
9/4/2012,2012,600,85,1378,1430
9/5/2012,2012,593,85,1378,1422
9/6/2012,2012,587,85,1378,1409
9/7/2012,2012,579,85,1380,1397
9/8/2012,2012,635,86,1408,1409
9/9/2012,2012,628,88,1416,1404
9/10/2012,2012,619,88,1419,1391
9/11/2012,2012,622,88,1422,1397
9/12/2012,2012,618,88,1424,1384
9/13/2012,2012,622,89,1428,1375
9/14/2012,2012,649,90,1451,1375
9/15/2012,2012,670,91,1464,1375
9/16/2012,2012,678,91,1473,1366
9/17/2012,2012,685,91,1476,1353
9/18/2012,2012,681,91,1479,1340
9/19/2012,2012,677,91,1482,1327
9/20/2012,2012,673,91,1485,1315
9/21/2012,2012,685,91,1488,1322
9/22/2012,2012,679,91,1491,1312
9/23/2012,2012,671,91,1494,1300
9/24/2012,2012,664,91,1497,1288
9/25/2012,2012,656,91,1500,1275
9/26/2012,2012,646,91,1503,1262
9/27/2012,2012,639,93,1524,1249
9/28/2012,2012,631,93,1529,1237
9/29/2012,2012,622,93,1532,1225
9/30/2012,2012,606,93,1535,1212
10/1/2012,2012,593,93,1538,1199
10/2/2012,2012,588,93,1541,1186
10/3/2012,2012,583,93,1544,1173
10/4/2012,2012,578,93,1547,1160
10/5/2012,2012,573,93,1550,1147
10/6/2012,2012,568,93,1553,1134
10/7/2012,2012,607,93,1558,1124
10/8/2012,2012,598,93,1561,1111
10/9/2012,2012,589,93,1564,1098
10/10/2012,2012,579,93,1567,1085
10/11/2012,2012,568,93,1570,1072
10/12/2012,2012,556,93,1573,1059
10/13/2012,2012,545,93,1575,1046
10/14/2012,2012,533,93,1575,1033
10/15/2012,2012,546,93,1575,1020
10/16/2012,2012,535,93,1576,1007
10/17/2012,2012,524,93,1584,997
10/18/2012,2012,524,93,1600,1010
10/19/2012,2012,540,96,1627,1040
10/20/2012,2012,579,101,1670,1068
10/21/2012,2012,627,124,1746,1075
10/22/2012,2012,656,155,1774,1086
10/23/2012,2012,670,178,1784,1086
10/24/2012,2012,679,190,1792,1098
10/25/2012,2012,679,193,1795,1098
10/26/2012,2012,674,195,1797,1098
10/27/2012,2012,668,195,1797,1098
10/28/2012,2012,661,195,1797,1093
10/29/2012,2012,653,195,1797,1085
10/30/2012,2012,645,195,1797,1077
10/31/2012,2012,664,202,1831,1161
11/1/2012,2012,695,218,1886,1193
11/2/2012,2012,713,226,1893,1210
11/3/2012,2012,749,239,1926,1238
11/4/2012,2012,829,277,1980,1251
11/5/2012,2012,888,322,2016,1268
11/6/2012,2012,917,338,2025,1278
11/7/2012,2012,941,345,2033,1283
11/8/2012,2012,950,349,2042,1288
11/9/2012,2012,950,349,2045,1288
11/10/2012,2012,948,349,2045,1288
11/11/2012,2012,948,347,2045,1285
11/12/2012,2012,951,347,2042,1280
11/13/2012,2012,951,346,2037,1273
11/14/2012,2012,951,345,2032,1265
11/15/2012,2012,945,344,2027,1257
11/16/2012,2012,940,344,2023,1249
11/17/2012,2012,932,342,2018,1242
11/18/2012,2012,924,341,2013,1235
11/19/2012,2012,914,340,2008,1228
11/20/2012,2012,905,339,2003,1221
11/21/2012,2012,897,338,1999,1214
11/22/2012,2012,890,337,1994,1207
11/23/2012,2012,888,337,1994,1200
11/24/2012,2012,882,336,1994,1192
11/25/2012,2012,874,335,1989,1185
11/26/2012,2012,864,334,1985,1177
11/27/2012,2012,853,333,1982,1169
11/28/2012,2012,840,332,1979,1162
11/29/2012,2012,828,331,1977,1155
11/30/2012,2012,812,330,1974,1148
12/1/2012,2012,796,329,1970,1141
12/2/2012,2012,781,328,1967,1134
12/3/2012,2012,782,331,1972,1127
12/4/2012,2012,917,346,2037,1227
12/5/2012,2012,1056,368,2068,1307
12/6/2012,2012,1173,398,2076,1332
12/7/2012,2012,1268,418,2082,1345
12/8/2012,2012,1333,435,2087,1350
12/9/2012,2012,1373,452,2087,1352
12/10/2012,2012,1396,461,2087,1352
12/11/2012,2012,1416,468,2087,1349
12/12/2012,2012,1432,471,2087,1342
12/13/2012,2012,1446,473,2087,1335
12/14/2012,2012,1458,471,2087,1327
12/15/2012,2012,1464,469,2087,1320
12/16/2012,2012,1467,467,2087,1310
12/17/2012,2012,1469,465,2087,1300
12/18/2012,2012,1471,463,2087,1290
12/19/2012,2012,1473,462,2087,1280
12/20/2012,2012,1473,461,2087,1270
12/21/2012,2012,1473,461,2087,1259
12/22/2012,2012,1473,460,2087,1248
12/23/2012,2012,1473,460,2087,1236
12/24/2012,2012,1032,537,1641,1875
12/25/2012,2012,1473,459,2087,1215
12/26/2012,2012,1473,459,2087,1207
12/27/2012,2012,1473,458,2087,1198
12/28/2012,2012,1473,458,2087,1190
12/29/2012,2012,1473,458,2097,1181
12/30/2012,2012,1504,471,2146,1226
12/31/2012,2012,1518,471,2162,1234
1/1/2013,2013,1520,471,2164,1239
1/2/2013,2013,1523,471,2166,1241
1/3/2013,2013,1525,471,2169,1236
1/4/2013,2013,1527,471,2171,1228
1/5/2013,2013,1529,471,2173,1221
1/6/2013,2013,1537,471,2175,1214
1/7/2013,2013,1542,471,2176,1207
1/8/2013,2013,1544,470,2178,1199
1/9/2013,2013,1542,470,2180,1190
1/10/2013,2013,1539,470,2182,1181
1/11/2013,2013,1535,468,2184,1173
1/12/2013,2013,1529,467,2184,1165
1/13/2013,2013,1523,467,2184,1157
1/14/2013,2013,1516,466,2184,1149
1/15/2013,2013,1510,465,2184,1141
1/16/2013,2013,1504,464,2184,1133
1/17/2013,2013,1500,462,2184,1125
1/18/2013,2013,1495,460,2184,1116
1/19/2013,2013,1491,458,2184,1105
1/20/2013,2013,1487,456,2184,1093
1/21/2013,2013,1481,454,2184,1081
1/22/2013,2013,1475,452,2184,1069
1/23/2013,2013,1469,450,2184,1055
1/24/2013,2013,1462,448,2184,1042
1/25/2013,2013,1456,446,2184,1029
1/26/2013,2013,1448,444,2184,1016
1/27/2013,2013,1440,444,2184,1003
1/28/2013,2013,1430,443,2184,992
1/29/2013,2013,1418,442,2184,980
1/30/2013,2013,1406,423,2198,968
1/31/2013,2013,1381,413,2207,970
2/1/2013,2013,1359,398,2212,980
2/2/2013,2013,1338,379,2218,993
2/3/2013,2013,1316,360,2225,1006
2/4/2013,2013,1293,342,2230,1019
2/5/2013,2013,1272,323,2236,1030
2/6/2013,2013,1250,304,2241,1041
2/7/2013,2013,1232,285,2246,1052
2/8/2013,2013,1213,267,2250,1063
2/9/2013,2013,1195,249,2255,1074
2/10/2013,2013,1177,230,2261,1085
2/11/2013,2013,1160,211,2266,1098
2/12/2013,2013,1143,196,2270,1111
2/13/2013,2013,1124,184,2274,1124
2/14/2013,2013,1104,172,2276,1137
2/15/2013,2013,1084,159,2278,1150
2/16/2013,2013,1067,145,2279,1180
2/17/2013,2013,1103,135,2291,1210
2/18/2013,2013,1127,131,2303,1260
2/19/2013,2013,1138,123,2303,1290
2/20/2013,2013,1128,117,2300,1322
2/21/2013,2013,1116,109,2294,1340
2/22/2013,2013,1104,112,2287,1353
2/23/2013,2013,1090,98,2276,1366
2/24/2013,2013,1077,95,2263,1379
2/25/2013,2013,1062,93,2250,1392
2/26/2013,2013,1045,92,2236,1406
2/27/2013,2013,1027,91,2221,1420
2/28/2013,2013,1007,90,2205,1433
3/1/2013,2013,986,89,2189,1446
3/2/2013,2013,966,88,2173,1459
3/3/2013,2013,944,87,2157,1472
3/4/2013,2013,919,86,2141,1485
3/5/2013,2013,894,85,2124,1497
3/6/2013,2013,868,84,2108,1509
3/7/2013,2013,891,84,2097,1531
3/8/2013,2013,871,84,2082,1548
3/9/2013,2013,850,83,2068,1560
3/10/2013,2013,829,82,2054,1572
3/11/2013,2013,807,81,2040,1584
3/12/2013,2013,786,81,2025,1596
3/13/2013,2013,786,81,2025,1596
3/14/2013,2013,741,81,1997,1624
3/15/2013,2013,718,81,1982,1638
3/16/2013,2013,697,81,1968,1652
3/17/2013,2013,679,81,1953,1666
3/18/2013,2013,661,81,1938,1680
3/19/2013,2013,641,81,1923,1694
3/20/2013,2013,617,80,1909,1708
3/21/2013,2013,593,80,1894,1718
3/22/2013,2013,572,80,1879,1731
3/23/2013,2013,553,79,1864,1737
3/24/2013,2013,534,79,1848,1745
3/25/2013,2013,512,79,1833,1755
3/26/2013,2013,491,78,1818,1765
3/27/2013,2013,469,78,1802,1775
3/28/2013,2013,446,77,1787,1780
3/29/2013,2013,425,77,1772,1790
3/30/2013,2013,401,76,1756,1796
3/31/2013,2013,406,76,1741,1787
4/1/2013,2013,411,75,1725,1775
4/2/2013,2013,416,75,1711,1763
4/3/2013,2013,422,74,1697,1751
4/4/2013,2013,427,74,1682,1739
4/5/2013,2013,432,73,1666,1727
4/6/2013,2013,437,73,1650,1715
4/7/2013,2013,441,72,1635,1705
4/8/2013,2013,444,72,1620,1694
4/9/2013,2013,446,71,1606,1683
4/10/2013,2013,446,71,1591,1672
4/11/2013,2013,445,70,1576,1663
4/12/2013,2013,444,70,1561,1653
4/13/2013,2013,443,69,1546,1643
4/14/2013,2013,441,69,1530,1632
4/15/2013,2013,439,68,1514,1621
4/16/2013,2013,437,68,1497,1610
4/17/2013,2013,434,67,1480,1600
4/18/2013,2013,432,66,1464,1589
4/19/2013,2013,430,64,1448,1578
4/20/2013,2013,428,63,1432,1568
4/21/2013,2013,426,61,1415,1557
4/22/2013,2013,423,59,1399,1545
4/23/2013,2013,421,57,1383,1533
4/24/2013,2013,419,55,1368,1519
4/25/2013,2013,417,53,1352,1505
4/26/2013,2013,415,51,1336,1493
4/27/2013,2013,412,49,1321,1479
4/28/2013,2013,410,47,1305,1465
4/29/2013,2013,408,45,1289,1450
4/30/2013,2013,406,43,1273,1436
5/1/2013,2013,404,41,1257,1422
5/2/2013,2013,401,39,1241,1407
5/3/2013,2013,399,37,1225,1392
5/4/2013,2013,397,35,1210,1379
5/5/2013,2013,395,33,1195,1366
5/6/2013,2013,393,31,1179,1352
5/7/2013,2013,391,29,1164,1338
5/8/2013,2013,388,27,1150,1324
5/9/2013,2013,386,26,1135,1310
5/10/2013,2013,384,24,1120,1296
5/11/2013,2013,382,22,1105,1282
5/12/2013,2013,380,20,1090,1268
5/13/2013,2013,378,18,1074,1254
5/14/2013,2013,376,16,1059,1240
5/15/2013,2013,373,14,1044,1226
5/16/2013,2013,371,12,1029,1212
5/17/2013,2013,369,10,1014,1198
5/18/2013,2013,367,8,1000,1184
5/19/2013,2013,365,6,985,1170
5/20/2013,2013,363,4,970,1156
5/21/2013,2013,361,2,955,1143
5/22/2013,2013,359,0,940,1130
5/23/2013,2013,356,0,924,1119
5/24/2013,2013,354,0,913,1109
5/25/2013,2013,352,0,901,1096
5/26/2013,2013,349,0,890,1086
5/27/2013,2013,347,0,880,1073
5/28/2013,2013,345,0,867,1061
5/29/2013,2013,343,0,857,1048
5/30/2013,2013,341,0,844,1034
5/31/2013,2013,339,0,834,1023
6/1/2013,2013,337,0,821,1012
6/2/2013,2013,335,0,811,1001
6/3/2013,2013,333,0,798,991
6/4/2013,2013,331,0,788,982
6/5/2013,2013,329,0,775,970
6/6/2013,2013,327,0,765,958
6/7/2013,2013,325,0,752,963
6/8/2013,2013,323,0,742,966
6/9/2013,2013,321,0,729,956
6/10/2013,2013,319,0,719,946
6/11/2013,2013,317,0,705,946
6/12/2013,2013,315,0,696,936
6/13/2013,2013,312,0,683,927
6/14/2013,2013,309,0,673,918
6/15/2013,2013,305,0,660,909
6/16/2013,2013,301,0,650,900
6/17/2013,2013,296,0,637,892
6/18/2013,2013,291,0,627,883
6/19/2013,2013,286,0,614,874
6/20/2013,2013,282,0,604,862
6/21/2013,2013,277,0,591,852
6/22/2013,2013,271,0,581,843
6/23/2013,2013,265,0,568,834
6/24/2013,2013,259,0,558,825
6/25/2013,2013,253,0,545,816
6/26/2013,2013,247,0,535,806
6/27/2013,2013,241,0,522,797
6/28/2013,2013,235,0,512,788
6/29/2013,2013,229,0,499,778
6/30/2013,2013,224,0,489,767
7/1/2013,2013,219,0,476,757
7/2/2013,2013,214,0,466,747
7/3/2013,2013,209,0,453,736
7/4/2013,2013,205,0,445,724
7/5/2013,2013,201,0,433,712
7/6/2013,2013,199,0,425,701
7/7/2013,2013,197,0,413,689
7/8/2013,2013,195,0,405,677
7/9/2013,2013,187,0,392,664
7/10/2013,2013,177,0,387,651
7/11/2013,2013,176,0,383,651
7/12/2013,2013,170,0,382,643
7/13/2013,2013,167,0,377,632
7/14/2013,2013,165,0,375,621
7/15/2013,2013,158,0,370,611
7/16/2013,2013,160,0,370,600
7/17/2013,2013,150,0,365,590
7/18/2013,2013,145,0,363,580
7/19/2013,2013,139,0,361,570
7/20/2013,2013,139,0,361,582
7/21/2013,2013,133,0,356,597
7/22/2013,2013,135,0,354,615
7/23/2013,2013,146,0,353,625
7/24/2013,2013,158,0,355,625
7/25/2013,2013,163,0,352,617
7/26/2013,2013,168,0,352,608
7/27/2013,2013,174,0,347,598
7/28/2013,2013,180,0,345,589
7/29/2013,2013,186,0,343,580
7/30/2013,2013,192,0,342,572
7/31/2013,2013,197,0,338,563
8/1/2013,2013,198,0,338,555
8/2/2013,2013,199,0,337,547
8/3/2013,2013,200,0,340,539
8/4/2013,2013,205,0,344,531
8/5/2013,2013,201,0,356,522
8/6/2013,2013,191,0,356,511
8/7/2013,2013,187,0,359,501
8/8/2013,2013,185,0,359,490
8/9/2013,2013,184,0,361,480
8/10/2013,2013,188,0,360,469
8/11/2013,2013,190,0,366,459
8/12/2013,2013,197,0,365,449
8/13/2013,2013,201,0,368,438
8/14/2013,2013,210,0,380,428
8/15/2013,2013,247,0,403,469
8/16/2013,2013,260,0,413,496
8/17/2013,2013,286,0,428,502
8/18/2013,2013,295,0,436,507
8/19/2013,2013,300,0,442,502
8/20/2013,2013,306,0,446,497
8/21/2013,2013,309,0,452,493
8/22/2013,2013,311,0,460,488
8/23/2013,2013,313,0,469,483
8/24/2013,2013,315,0,477,479
8/25/2013,2013,315,0,489,477
8/26/2013,2013,315,0,499,472
8/27/2013,2013,315,0,511,467
8/28/2013,2013,310,0,521,463
8/29/2013,2013,300,0,532,457
8/30/2013,2013,317,0,553,453
8/31/2013,2013,312,0,565,449
9/1/2013,2013,307,0,575,445
9/2/2013,2013,301,0,585,441
9/3/2013,2013,298,0,595,437
9/4/2013,2013,322,0,614,493
9/5/2013,2013,327,0,624,519
9/6/2013,2013,322,0,636,519
9/7/2013,2013,315,0,646,515
9/8/2013,2013,307,0,655,513
9/9/2013,2013,298,0,667,513
9/10/2013,2013,289,0,677,511
9/11/2013,2013,319,0,692,569
9/12/2013,2013,357,0,713,656
9/13/2013,2013,380,0,773,724
9/14/2013,2013,402,0,789,743
9/15/2013,2013,411,0,799,743
9/16/2013,2013,409,0,815,740
9/17/2013,2013,404,0,825,735
9/18/2013,2013,398,0,836,733
9/19/2013,2013,402,0,849,729
9/20/2013,2013,400,0,860,724
9/21/2013,2013,395,0,870,718
9/22/2013,2013,395,0,881,713
9/23/2013,2013,389,0,891,707
9/24/2013,2013,378,0,901,702
9/25/2013,2013,367,0,911,697
9/26/2013,2013,359,0,922,693
9/27/2013,2013,351,0,932,688
9/28/2013,2013,348,0,944,683
9/29/2013,2013,343,0,954,678
9/30/2013,2013,334,0,966,673
10/1/2013,2013,329,0,976,668
10/2/2013,2013,319,0,990,663
10/3/2013,2013,309,0,1000,658
10/4/2013,2013,308,0,1029,653
10/5/2013,2013,297,0,1039,648
10/6/2013,2013,285,0,1049,643
10/7/2013,2013,273,0,1059,638
10/8/2013,2013,263,26,1071,633
10/9/2013,2013,251,26,1077,628
10/10/2013,2013,259,26,1081,623
10/11/2013,2013,257,30,1087,630
10/12/2013,2013,251,32,1092,626
10/13/2013,2013,240,34,1096,622
10/14/2013,2013,230,36,1100,617
10/15/2013,2013,220,51,1105,613
10/16/2013,2013,209,55,1111,608
10/17/2013,2013,202,55,1113,603
10/18/2013,2013,197,55,1115,597
10/19/2013,2013,188,55,1117,593
10/20/2013,2013,188,59,1125,626
10/21/2013,2013,200,66,1137,721
10/22/2013,2013,225,75,1190,749
10/23/2013,2013,239,85,1214,753
10/24/2013,2013,249,92,1221,753
10/25/2013,2013,251,96,1228,753
10/26/2013,2013,298,102,1245,765
10/27/2013,2013,337,115,1262,765
10/28/2013,2013,384,123,1266,761
10/29/2013,2013,428,129,1281,759
10/30/2013,2013,452,133,1302,756
10/31/2013,2013,455,136,1317,752
11/1/2013,2013,457,142,1332,749
11/2/2013,2013,454,145,1347,745
11/3/2013,2013,445,150,1373,740
11/4/2013,2013,434,155,1396,749
11/5/2013,2013,683,173,1938,990
11/6/2013,2013,413,161,1418,751
11/7/2013,2013,402,163,1428,747
11/8/2013,2013,392,163,1437,743
11/9/2013,2013,382,163,1448,739
11/10/2013,2013,374,163,1457,735
11/11/2013,2013,364,162,1465,731
11/12/2013,2013,357,162,1470,726
11/13/2013,2013,349,162,1476,722
11/14/2013,2013,341,161,1485,717
11/15/2013,2013,334,161,1491,713
11/16/2013,2013,322,161,1497,713
11/17/2013,2013,376,163,1520,816
11/18/2013,2013,550,165,1570,868
11/19/2013,2013,653,165,1599,962
11/20/2013,2013,709,165,1627,994
11/21/2013,2013,729,165,1647,999
11/22/2013,2013,733,165,1666,999
11/23/2013,2013,730,165,1687,993
11/24/2013,2013,725,168,1708,988
11/25/2013,2013,747,171,1729,984
11/26/2013,2013,757,171,1749,976
11/27/2013,2013,764,171,1769,972
11/28/2013,2013,770,171,1789,968
11/29/2013,2013,763,171,1810,964
11/30/2013,2013,753,170,1828,960
12/1/2013,2013,747,170,1850,956
12/2/2013,2013,737,173,1878,951
12/3/2013,2013,724,173,1899,975
12/4/2013,2013,705,173,1918,985
12/5/2013,2013,683,173,1938,990
12/6/2013,2013,664,173,1957,984
12/7/2013,2013,644,173,1977,978
12/8/2013,2013,623,173,1992,972
12/9/2013,2013,601,173,2006,966
12/10/2013,2013,575,173,2021,959
12/11/2013,2013,550,173,2039,953
12/12/2013,2013,530,173,2051,947
12/13/2013,2013,515,173,2061,954
